Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_23_767.jpg;-8.676496;1;0;0.754168;99.89012;85.91425;1.18964;55.65654;-0.0009183247
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_23_827.jpg;-11.37307;1;0;0.8000821;99.92015;85.9522;1.201614;54.97113;-0.0009576642
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_23_870.jpg;-13.30893;1;0;0.8352276;99.94192;85.97829;1.206743;54.38876;-0.002994822
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_23_916.jpg;-15;1;0;0.8661981;99.97684;86.01791;1.193094;53.3866;359.9877
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_23_974.jpg;-15;1;0;0.9334948;100.0147;86.05907;1.188995;52.31096;359.9799
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_24_025.jpg;-15;1;0;0.9679103;100.0416;86.08739;1.194652;51.58523;359.9773
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_24_065.jpg;-15;1;0;0.9945604;100.0696;86.11609;1.198241;50.82924;359.9761
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_24_114.jpg;-15;1;0;1.022071;100.1139;86.16013;1.204721;49.72149;359.9758
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_24_160.jpg;-15;1;0;1.071546;100.145;86.19009;1.20597;48.97621;359.9774
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_24_223.jpg;-15;1;0;1.117171;100.1941;86.23589;1.206499;47.82409;359.981
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_24_267.jpg;-15;1;0;1.153802;100.2286;86.26713;1.212895;47.06757;359.9829
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_24_321.jpg;-15;1;0;1.192124;100.2826;86.31441;1.210906;45.86594;359.9836
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_24_372.jpg;-15;1;0;1.22422;100.3398;86.36242;1.215089;44.60299;359.9807
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_24_419.jpg;-13.6487;1;0;1.276872;100.3796;86.39518;1.22423;43.81236;359.9821
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_24_462.jpg;-15;1;0;1.306071;100.4207;86.42786;1.222549;42.97223;359.9785
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_24_512.jpg;-15;1;0;1.336408;100.4852;86.47702;1.222119;41.64231;359.9644
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_24_556.jpg;-15;1;0;1.379462;100.5299;86.50987;1.21777;40.72654;359.9559
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_24_600.jpg;-15;1;0;1.410261;100.5761;86.54267;1.209476;39.79342;359.9458
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_24_664.jpg;-15;1;0;1.456228;100.648;86.59169;1.187489;38.36617;359.9312
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_24_704.jpg;-13.90817;1;0;1.486125;100.6979;86.62433;1.17447;37.41755;359.917
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_24_751.jpg;-12.00363;1;0;1.517362;100.775;86.67412;1.16308;36.13681;359.9088
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_24_799.jpg;-10.0325;1;0;1.564255;100.828;86.70788;1.161334;35.38084;359.912
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_24_848.jpg;-8.030312;1;0;1.595733;100.8822;86.74239;1.166199;34.74289;359.9271
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_24_892.jpg;-5.838904;1;0;1.627039;100.9656;86.79572;1.192314;34.02028;359.9681
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_24_935.jpg;-3.714992;1;0;1.673632;101.0229;86.8323;1.232125;33.66355;-0.003683017
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_24_981.jpg;-5.570877;1;0;1.703594;101.0816;86.86895;1.277637;33.30419;0.001986424
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_25_022.jpg;-7.370156;1;0;1.732052;101.1417;86.90517;1.30584;32.82994;0.002592303
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_25_063.jpg;-9.387552;1;0;1.761567;101.2029;86.94074;1.305757;32.21835;0.003631829
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_25_107.jpg;-11.46436;1;0;1.791452;101.2656;86.9754;1.284972;31.46138;-0.003995918
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_25_155.jpg;-13.40169;1;0;1.819829;101.3627;87.02528;1.231144;30.06887;359.9462
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_25_199.jpg;-15;1;0;1.862031;101.4296;87.05717;1.187782;29.00031;359.8936
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_25_257.jpg;-15;1;0;1.903692;101.5324;87.10321;1.094521;27.29441;359.8131
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_25_305.jpg;-15;1;0;1.932344;101.6028;87.13268;1.01744;26.13515;359.7568
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_25_348.jpg;-15;1;0;1.961345;101.6749;87.161;0.941594;24.96682;359.686
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_25_397.jpg;-13.86231;1;0;2.002994;101.7856;87.2018;0.8173012;23.22198;359.5798
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_25_441.jpg;-11.79564;1;0;2.033471;101.8612;87.22847;0.7373552;22.17448;359.5184
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_25_488.jpg;-9.928093;1;0;2.063643;101.9383;87.255;0.6672745;21.26144;359.466
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_25_530.jpg;-7.798741;1;0;2.093625;102.0168;87.28168;0.6112068;20.50304;359.4264
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_25_570.jpg;-5.957662;1;0;2.12338;102.0968;87.30863;0.5698207;19.8929;359.4024
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_25_611.jpg;-4.265971;1;0;2.152869;102.2196;87.34975;0.5402955;19.22712;359.3936
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_25_653.jpg;-2.286158;1;0;2.182565;102.3032;87.37789;0.5468989;18.95179;359.4067
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_25_695.jpg;-0.5218327;1;0;2.211374;102.3882;87.40691;0.5792382;18.82514;359.4353
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_25_736.jpg;0;1;0;2.239723;102.4746;87.43666;0.6311224;18.79013;359.4787
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_25_779.jpg;0;1;0;2.282283;102.5622;87.46692;0.6987829;18.78715;359.533
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_25_838.jpg;0;0.8067636;0;2.321314;102.6959;87.51305;0.8197007;18.79765;359.6296
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_25_879.jpg;0;0.6965134;0;2.343237;102.7862;87.54414;0.9075575;18.80656;359.6978
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_25_923.jpg;0;0.5619845;0;2.360316;102.8769;87.57549;0.989031;18.81853;359.7732
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_25_982.jpg;0;0.3667841;0;2.378468;103.0136;87.62263;1.09755;18.83492;359.8832
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_26_024.jpg;0;0.2378228;0;2.385111;103.1048;87.6541;1.152717;18.84634;359.9543
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_26_068.jpg;0;0.1145885;0;2.387594;103.1957;87.6851;1.187169;18.84805;-0.0002518639
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_26_109.jpg;0;0;0;2.386104;103.2863;87.71542;1.191693;18.8354;0.01128287
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_26_151.jpg;0;0;0;2.381896;103.4211;87.76051;1.150026;18.81697;0.0239813
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_26_198.jpg;0;0.06434727;0;2.374695;103.5102;87.79037;1.095426;18.80547;0.03080738
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_26_247.jpg;0;0.2151783;0;2.372347;103.5991;87.82014;1.028048;18.7944;0.03681787
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_26_305.jpg;0;0.3936725;0;2.37809;103.7327;87.86488;0.9215082;18.77865;0.0442147
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_26_365.jpg;0;0.570837;0;2.392462;103.8673;87.90997;0.8270077;18.76391;0.04909112
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_26_430.jpg;0;0.7139103;0;2.406854;103.958;87.94036;0.7796937;18.75438;0.05022637
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_26_449.jpg;0;0.8517573;0;2.435893;104.0497;87.97109;0.7500887;18.74484;0.04892086
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_26_507.jpg;0;1;0;2.46039;104.1897;88.01796;0.7461212;18.73008;0.04086984
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_26_567.jpg;0;1;0;2.501829;104.3328;88.06586;0.7935138;18.71423;0.02375752
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_26_616.jpg;0;1;0;2.529583;104.4791;88.11478;0.8834955;18.6983;-0.0002737203
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_26_660.jpg;0;1;0;2.57125;104.5781;88.14821;0.9606588;18.69506;-0.001230728
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_26_706.jpg;0;1;0;2.599123;104.6783;88.182;1.048841;18.69154;-0.001133628
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_26_747.jpg;0;1;0;2.627004;104.7798;88.21613;1.145123;18.68634;-0.001044801
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_26_798.jpg;0;1;0;2.668804;104.9343;88.2679;1.298631;18.67489;-0.001008833
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_26_845.jpg;2.254504;1;0;2.696161;105.0382;88.30306;1.385925;18.74291;-0.002479337
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_26_905.jpg;4.739581;1;0;2.737581;105.1934;88.35754;1.390824;19.15279;-0.005588527
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_26_945.jpg;6.77835;1;0;2.769442;105.2969;88.39574;1.349189;19.63496;-0.001913143
/home/mario/Downloads/Vision_Project_Startup_Code/data/IMG/robocam_2022_12_03_21_19_26_987.jpg;8.574486;1;0;2.79693;105.4007;88.43623;1.303962;20.29748;0.02719413
